density,num_nodes,num_edges,total_passes,max_degree_centrality,avg_degree_centrality,std_degree_centrality,max_betweenness,avg_betweenness,gini_betweenness,max_pagerank,std_pagerank,avg_clustering,reciprocity,avg_x_position,avg_y_position,x_spread,y_spread,lateral_balance,center_ratio,forward_ratio,backward_ratio,lateral_ratio,short_pass_ratio,long_pass_ratio,avg_possession_length,avg_tempo_seconds,under_pressure_ratio,cross_ratio,through_ball_ratio,switch_ratio,high_pass_ratio,ground_pass_ratio,progressive_pass_ratio,final_third_entry_ratio,left_usage_ratio,right_usage_ratio,center_usage_ratio,avg_score_diff,final_goal_diff,competition_world_cup,competition_domestic_league,season_end_year,set_piece_ratio,open_play_ratio,match_id,team_id,label,silver_confidence,split
0.6373626373626373,14,116,429,1.6923076923076925,1.2747252747252749,0.3399496329287477,0.2670940170940171,0.07259615384615382,0.5017569941884041,0.13197752217441835,0.03038468126984676,0.7997530247530248,0.8275862068965517,62.76492662295915,37.92805082778084,19.21688582287329,18.488632360091955,-0.07142857142857142,0.35714285714285715,0.44755244755244755,0.3146853146853147,0.23776223776223776,0.13286713286713286,0.3076923076923077,5.336956521739131,2.309572301425662,0.1975560081466395,0.014256619144602852,0.0,0.012219959266802444,0.15885947046843177,0.780040733197556,0.26883910386965376,0.1079429735234216,0.34826883910386963,0.31160896130346233,0.34012219959266804,0.7433808553971487,1.0,1.0,0.0,2018.0,0.34012219959266804,0.659877800407332,7544,783,CENTRAL_BUILDUP,1.949527637445153,train
0.6318681318681318,14,115,499,1.6923076923076925,1.263736263736264,0.33619908880831545,0.23717948717948711,0.07786935286935286,0.49420395363162894,0.13581130269288072,0.03825208444810631,0.7796021438878581,0.8,62.41100352690682,41.55670113210566,19.210646771748745,16.738948947336986,0.07142857142857142,0.21428571428571427,0.41082164328657317,0.3667334669338677,0.22244488977955912,0.1903807615230461,0.30861723446893785,6.053763440860215,2.793960923623446,0.2912966252220249,0.010657193605683837,0.0017761989342806395,0.0497335701598579,0.12433392539964476,0.7797513321492007,0.24866785079928952,0.10124333925399645,0.3339253996447602,0.3747779751332149,0.2912966252220249,-0.7726465364120781,-1.0,1.0,0.0,2018.0,0.41563055062166965,0.5843694493783304,7544,799,POSSESSION_RECYCLING,1.8934706623660047,train
0.4835164835164835,14,88,274,1.6923076923076925,0.967032967032967,0.42701888412583405,0.18782051282051282,0.07788207163207161,0.4624578315501662,0.14366532806466487,0.036139095318266624,0.7729746444032157,0.6818181818181818,56.86679871697843,38.604367129833086,21.849261325462955,19.07069338788353,-0.07142857142857142,0.21428571428571427,0.5145985401459854,0.3795620437956204,0.10583941605839416,0.10948905109489052,0.31386861313868614,3.6210526315789475,2.421511627906977,0.32558139534883723,0.014534883720930232,0.0,0.03197674418604651,0.24127906976744187,0.6686046511627907,0.35755813953488375,0.11918604651162791,0.3372093023255814,0.39244186046511625,0.2703488372093024,0.45930232558139533,3.0,1.0,0.0,2018.0,0.4941860465116279,0.5058139534883721,7545,785,DIRECT_PLAY,1.9932418765467395,train
0.5833333333333334,13,91,332,1.5833333333333333,1.1666666666666667,0.3668996928526714,0.23232323232323235,0.09121434121434122,0.41680512976527595,0.1330898849715053,0.02702622885344627,0.802086802086802,0.8131868131868132,62.40792316437349,43.45915735861646,19.377956499866592,20.06037008580078,0.23076923076923078,0.15384615384615385,0.4427710843373494,0.3102409638554217,0.2469879518072289,0.10542168674698796,0.35240963855421686,3.7787610619469025,2.3114754098360657,0.14285714285714285,0.00234192037470726,0.00234192037470726,0.03278688524590164,0.20374707259953162,0.6323185011709602,0.32786885245901637,0.12646370023419204,0.3747072599531616,0.4098360655737705,0.21545667447306793,0.5761124121779859,1.0,1.0,0.0,2018.0,0.5152224824355972,0.4847775175644028,7546,771,DIRECT_PLAY,1.8125544685633583,train
0.7032967032967034,14,128,661,1.8461538461538463,1.4065934065934067,0.39376863444327287,0.1480311355311355,0.06844802023373452,0.38975476789639174,0.143565200468835,0.039360601070952655,0.8485094270808556,0.921875,65.8613490595958,42.967397485005854,19.556660303146817,17.65729139618353,0.14285714285714285,0.2857142857142857,0.41603630862329805,0.2813918305597579,0.30257186081694404,0.17246596066565809,0.27987897125567324,7.833333333333333,2.991489361702128,0.1049645390070922,0.01276595744680851,0.0,0.024113475177304965,0.08085106382978724,0.8695035460992908,0.28936170212765955,0.10780141843971631,0.3900709219858156,0.3347517730496454,0.275177304964539,0.07659574468085106,2.0,1.0,0.0,2018.0,0.40709219858156026,0.5929078014184397,7548,781,POSSESSION_RECYCLING,2.1445172530337655,train
0.4835164835164835,14,88,205,1.3846153846153846,0.9670329670329672,0.32856959093903415,0.2580611518111518,0.0826319844176987,0.42855792125548975,0.13685506187837077,0.03039780066767195,0.7130488559059988,0.75,52.23375449197606,41.10659850406946,17.22402450485012,19.130569997361594,0.07142857142857142,0.21428571428571427,0.4292682926829268,0.35609756097560974,0.2146341463414634,0.2,0.2926829268292683,3.048780487804878,2.528,0.236,0.008,0.0,0.044,0.352,0.556,0.376,0.136,0.276,0.376,0.348,-0.044,-2.0,1.0,0.0,2018.0,0.512,0.488,7548,795,DIRECT_PLAY,1.9190048780487805,train
0.43956043956043955,14,80,164,1.3846153846153846,0.879120879120879,0.3628038245982237,0.31437728937728937,0.08458376940519798,0.5427409599178066,0.12369090400086641,0.03673982188712442,0.7583642547928261,0.675,58.91390833722766,46.88091960560448,16.23271750660469,19.311675897396473,0.21428571428571427,0.21428571428571427,0.4268292682926829,0.3170731707317073,0.25609756097560976,0.16463414634146342,0.2865853658536585,3.1363636363636362,3.0483091787439616,0.3526570048309179,0.024154589371980676,0.004830917874396135,0.01932367149758454,0.25120772946859904,0.5942028985507246,0.43478260869565216,0.1642512077294686,0.2753623188405797,0.42028985507246375,0.30434782608695654,0.11594202898550725,-1.0,1.0,0.0,2018.0,0.43478260869565216,0.5652173913043478,7551,790,DIRECT_PLAY,1.9763954497252483,train
0.6098901098901099,14,111,392,1.6923076923076925,1.2197802197802197,0.3721691037774967,0.20254884004884002,0.07043105703819989,0.46448085619202417,0.11940498384866477,0.02879475344853778,0.7962275819418675,0.7927927927927928,59.30673737096654,42.298617977247964,20.38932070922897,15.753067131096767,0.14285714285714285,0.42857142857142855,0.45918367346938777,0.32142857142857145,0.2193877551020408,0.12755102040816327,0.3852040816326531,4.46078431372549,2.303296703296703,0.2087912087912088,0.017582417582417582,0.015384615384615385,0.01978021978021978,0.14945054945054945,0.7516483516483516,0.35824175824175825,0.0989010989010989,0.2923076923076923,0.3626373626373626,0.345054945054945,1.89010989010989,3.0,1.0,0.0,2018.0,0.4747252747252747,0.5252747252747253,7552,782,CENTRAL_BUILDUP,2.05751343894201,train
0.6098901098901099,14,111,279,1.6923076923076925,1.2197802197802197,0.3618039040253698,0.1879273504273504,0.06506028693528694,0.45395326625166543,0.1345633238131258,0.03224678952524442,0.819150690579262,0.8468468468468469,60.21692861642225,38.228584322320444,18.435849904901943,17.92351450677991,-0.07142857142857142,0.21428571428571427,0.4838709677419355,0.4121863799283154,0.1039426523297491,0.1003584229390681,0.4014336917562724,3.5376344086021505,2.5106382978723403,0.22492401215805471,0.0121580547112462,0.0,0.02735562310030395,0.20972644376899696,0.6808510638297872,0.3161094224924012,0.12158054711246201,0.3768996960486322,0.4012158054711246,0.22188449848024322,-1.1884498480243162,-1.0,1.0,0.0,2018.0,0.3860182370820669,0.6139817629179332,7553,791,DIRECT_PLAY,1.8965356080661502,train
0.5879120879120879,14,107,340,1.7692307692307694,1.1758241758241759,0.39269381066386017,0.23115079365079363,0.07630494505494508,0.4722992707434006,0.11925361000883149,0.03450998808157302,0.7935425685425687,0.7850467289719626,62.118461978612764,40.41993572764102,19.293476644269703,17.195791769712343,-0.07142857142857142,0.35714285714285715,0.4176470588235294,0.4,0.18235294117647058,0.09411764705882353,0.3941176470588235,4.090909090909091,2.488888888888889,0.254320987654321,0.0049382716049382715,0.0,0.027160493827160494,0.18518518518518517,0.7308641975308642,0.3308641975308642,0.1308641975308642,0.28888888888888886,0.35802469135802467,0.35308641975308647,-0.9728395061728395,-3.0,1.0,0.0,2018.0,0.30617283950617286,0.6938271604938272,7555,789,CENTRAL_BUILDUP,1.9557146865480202,train
0.5604395604395604,14,102,534,1.6923076923076925,1.120879120879121,0.4685495737434691,0.21723137973137976,0.09603719693005407,0.43106635682095695,0.14901518865546504,0.04122610140702907,0.7675066996495568,0.8431372549019608,63.273904930185076,36.592350551730064,17.607862066728988,20.564104818356018,-0.14285714285714285,0.2857142857142857,0.4550561797752809,0.3895131086142322,0.15543071161048688,0.20037453183520598,0.25280898876404495,7.188235294117647,2.8739770867430443,0.12274959083469722,0.009819967266775777,0.0,0.027823240589198037,0.15057283142389524,0.7659574468085106,0.281505728314239,0.10638297872340426,0.4026186579378069,0.32896890343698854,0.26841243862520464,0.45499181669394434,0.0,1.0,0.0,2018.0,0.4533551554828151,0.546644844517185,7557,780,POSSESSION_RECYCLING,1.967833738802717,train
0.45604395604395603,14,83,154,1.3076923076923077,0.9120879120879122,0.37443351730551255,0.19159035409035408,0.07366234955520669,0.5266267497986181,0.12660425804849795,0.03283182903949018,0.7045454545454545,0.7228915662650602,60.82824639839373,40.16308294895065,22.026190808512105,17.810008678273714,-0.07142857142857142,0.21428571428571427,0.512987012987013,0.34415584415584416,0.14285714285714285,0.09090909090909091,0.4090909090909091,2.8904109589041096,3.0995260663507107,0.3033175355450237,0.009478672985781991,0.0,0.037914691943127965,0.4075829383886256,0.5355450236966824,0.46919431279620855,0.18009478672985782,0.26066350710900477,0.35545023696682465,0.3838862559241706,-0.46445497630331756,0.0,1.0,0.0,2018.0,0.5260663507109005,0.47393364928909953,7557,797,DIRECT_PLAY,2.1973687028416626,train
0.6538461538461539,13,102,589,1.8333333333333333,1.3076923076923077,0.44383793264394256,0.27588383838383845,0.08857808857808859,0.42155870445344146,0.15062472443890618,0.04562617765106667,0.8458596958596959,0.9019607843137255,66.21665460470643,42.26652708044613,20.003337293855477,16.135011799902117,0.0,0.23076923076923078,0.4312393887945671,0.35144312393887944,0.21731748726655348,0.22071307300509338,0.18845500848896435,7.206521739130435,2.962292609351433,0.19306184012066366,0.007541478129713424,0.0,0.030165912518853696,0.09200603318250378,0.808446455505279,0.2368024132730015,0.07239819004524888,0.358974358974359,0.4057315233785822,0.23529411764705876,-0.1975867269984917,1.0,1.0,0.0,2018.0,0.32277526395173456,0.6772247360482655,7559,799,POSSESSION_RECYCLING,2.020458655281022,train
0.6208791208791209,14,113,675,1.6153846153846154,1.2417582417582422,0.37443351730551255,0.25427350427350426,0.08586691086691085,0.522586460819664,0.12306864258932901,0.03448360025012293,0.8252406323834895,0.831858407079646,69.87114956689915,43.7837488528151,20.23741181976775,19.730928614926945,0.14285714285714285,0.14285714285714285,0.37037037037037035,0.33185185185185184,0.29777777777777775,0.30814814814814817,0.25925925925925924,8.112359550561798,2.6329639889196677,0.2770083102493075,0.008310249307479225,0.0,0.029085872576177285,0.09141274238227147,0.8601108033240997,0.24930747922437674,0.12188365650969529,0.4113573407202216,0.31163434903047094,0.2770083102493075,-0.0997229916897507,0.0,1.0,0.0,2018.0,0.3033240997229917,0.6966759002770083,7560,772,POSSESSION_RECYCLING,2.2255258028111213,train
0.5384615384615384,14,98,451,1.6923076923076925,1.0769230769230769,0.39970403251589476,0.31463675213675213,0.10049603174603174,0.47419263855591587,0.1505401079977646,0.04044072018562113,0.8007833436404866,0.7755102040816326,60.31502595610758,40.119736388259746,17.36656290088623,17.726334704036187,-0.14285714285714285,0.14285714285714285,0.41685144124168516,0.328159645232816,0.2549889135254989,0.13747228381374724,0.2261640798226164,5.910112359550562,2.5038022813688214,0.1520912547528517,0.005703422053231939,0.0,0.02091254752851711,0.15019011406844107,0.7585551330798479,0.2965779467680608,0.09315589353612168,0.41825095057034223,0.2946768060836502,0.28707224334600756,0.1806083650190114,1.0,1.0,0.0,2018.0,0.435361216730038,0.564638783269962,7561,785,POSSESSION_RECYCLING,1.8585940804374004,train
0.6428571428571429,14,117,592,1.8461538461538463,1.285714285714286,0.3554057500834336,0.2681623931623931,0.09070512820512819,0.4836061633133819,0.12799191046312977,0.03001673806591431,0.8259922617065475,0.8205128205128205,69.82107281132673,39.30389829803816,19.767300425535005,20.307188649832934,0.07142857142857142,0.21428571428571427,0.4560810810810811,0.3125,0.23141891891891891,0.14020270270270271,0.39864864864864863,7.759036144578313,2.8680124223602483,0.18167701863354038,0.006211180124223602,0.0,0.023291925465838508,0.06832298136645963,0.8695652173913043,0.2795031055900621,0.11645962732919254,0.3695652173913043,0.40372670807453415,0.22670807453416153,0.0,0.0,1.0,0.0,2018.0,0.36180124223602483,0.6381987577639752,7563,771,POSSESSION_RECYCLING,2.0791920915152975,train
0.4835164835164835,14,88,210,1.5384615384615385,0.9670329670329672,0.4200332934860746,0.26807081807081806,0.08819553462410605,0.48497969274236286,0.13462236251371304,0.03668302414029273,0.7324623788909503,0.75,50.721949955859905,36.77807636612509,19.086017272891105,19.38566154495568,-0.14285714285714285,0.2857142857142857,0.4238095238095238,0.30952380952380953,0.26666666666666666,0.22380952380952382,0.24285714285714285,2.9702970297029703,2.1033333333333335,0.22,0.0,0.0033333333333333335,0.01,0.2833333333333333,0.5633333333333334,0.4066666666666667,0.13666666666666666,0.38333333333333336,0.3333333333333333,0.2833333333333334,-0.5266666666666666,-1.0,1.0,0.0,2018.0,0.6566666666666666,0.3433333333333333,7564,775,DIRECT_PLAY,1.9538274398868458,train
0.42857142857142855,14,78,152,1.3846153846153846,0.8571428571428571,0.38665081507163035,0.19690170940170937,0.06832264957264958,0.489692202134959,0.14556705680994517,0.04257967997068932,0.670052566481138,0.6666666666666666,55.392997826558755,36.6623513721728,21.006441754000637,17.492917061620545,-0.14285714285714285,0.14285714285714285,0.4144736842105263,0.3618421052631579,0.2236842105263158,0.25,0.21710526315789475,2.477272727272727,2.022935779816514,0.25229357798165136,0.013761467889908258,0.0,0.05045871559633028,0.3623853211009174,0.44954128440366975,0.4541284403669725,0.1651376146788991,0.3394495412844037,0.26605504587155965,0.3944954128440367,0.518348623853211,3.0,1.0,0.0,2018.0,0.41743119266055045,0.5825688073394495,7566,790,DIRECT_PLAY,2.043279487292042,train
0.5,14,91,184,1.6153846153846154,1.0000000000000002,0.34645896198757026,0.1802808302808303,0.06900328507471366,0.41551472236725484,0.17039701406090071,0.04307911536168601,0.7326272933415792,0.7692307692307693,56.25140712316395,39.63218942442945,20.6139522139965,16.2717562621057,0.0,0.2857142857142857,0.4782608695652174,0.29347826086956524,0.22826086956521738,0.17391304347826086,0.3641304347826087,3.012987012987013,2.3922413793103448,0.2025862068965517,0.008620689655172414,0.0,0.01293103448275862,0.2974137931034483,0.646551724137931,0.40948275862068967,0.12931034482758622,0.30603448275862066,0.3706896551724138,0.3232758620689655,0.021551724137931036,2.0,1.0,0.0,2018.0,0.4956896551724138,0.5043103448275862,7567,791,DIRECT_PLAY,2.0509501742635177,train
0.6043956043956044,14,110,502,1.9230769230769231,1.2087912087912092,0.39590952823410597,0.2545066045066045,0.07266949320520748,0.40922298593309914,0.17286656035847253,0.04101721498719955,0.8272659879802738,0.8,56.17597992431416,42.13075680785414,20.59404719270801,16.640201571991216,0.14285714285714285,0.42857142857142855,0.4960159362549801,0.40239043824701193,0.10159362549800798,0.1394422310756972,0.3466135458167331,6.9375,3.0,0.14054054054054055,0.009009009009009009,0.0,0.02702702702702703,0.08648648648648649,0.8504504504504504,0.2918918918918919,0.07387387387387387,0.33153153153153153,0.3171171171171171,0.3513513513513514,0.24864864864864866,0.0,1.0,0.0,2018.0,0.5045045045045045,0.4954954954954955,7568,773,CENTRAL_BUILDUP,2.1047894137179854,train
0.489010989010989,14,89,202,1.5384615384615385,0.9780219780219781,0.3481973520385684,0.19847374847374843,0.07739185417756844,0.3975328517094967,0.13095826623840975,0.03328909826572098,0.7076221397649969,0.6966292134831461,60.220554480913684,44.01977405358617,17.999345590773874,14.76143118315174,0.14285714285714285,0.42857142857142855,0.47029702970297027,0.3613861386138614,0.16831683168316833,0.1782178217821782,0.26732673267326734,3.0543478260869565,2.224199288256228,0.302491103202847,0.0071174377224199285,0.0,0.05693950177935943,0.30604982206405695,0.597864768683274,0.4377224199288256,0.18505338078291814,0.3416370106761566,0.38434163701067614,0.27402135231316727,-0.7900355871886121,-1.0,1.0,0.0,2018.0,0.4697508896797153,0.5302491103202847,7569,798,DIRECT_PLAY,2.0663667747712418,train
0.7051282051282052,13,110,432,1.8333333333333333,1.4102564102564101,0.40093578900286897,0.23598484848484852,0.08465423465423465,0.49703463127051917,0.13972787260828679,0.03407151240390227,0.9236208236208238,0.8363636363636363,57.41665416203772,39.869572019892146,20.139601513717597,17.612538953433226,0.0,0.38461538461538464,0.4652777777777778,0.3888888888888889,0.14583333333333334,0.10648148148148148,0.35648148148148145,5.426966292134831,2.648033126293996,0.13871635610766045,0.004140786749482402,0.0,0.028985507246376812,0.12836438923395446,0.8053830227743272,0.2836438923395445,0.09109730848861283,0.30434782608695654,0.432712215320911,0.2629399585921325,-0.422360248447205,-1.0,1.0,0.0,2018.0,0.463768115942029,0.5362318840579711,7570,768,CENTRAL_BUILDUP,2.0668641020814933,train
0.5384615384615384,14,98,358,1.5384615384615385,1.0769230769230769,0.41014192541805544,0.14358974358974358,0.07159645909645909,0.38505344580808254,0.12131369223852746,0.034278489811287303,0.7497113997113996,0.8163265306122449,56.98515977156215,40.88166498520342,21.04112331641078,17.869333055546367,-0.14285714285714285,0.2857142857142857,0.4776536312849162,0.33519553072625696,0.1871508379888268,0.12569832402234637,0.3100558659217877,4.385416666666667,2.9382422802850354,0.15201900237529692,0.0023752969121140144,0.0,0.03800475059382423,0.23990498812351543,0.6983372921615202,0.38717339667458434,0.12351543942992874,0.2850356294536817,0.4513064133016627,0.2636579572446555,0.10451306413301663,1.0,1.0,0.0,2018.0,0.5273159144893111,0.47268408551068886,7571,769,DIRECT_PLAY,1.8858429456556838,train
0.44505494505494503,14,81,234,1.4615384615384617,0.8901098901098902,0.4368045475681712,0.2604700854700855,0.10206043956043954,0.46301993206434644,0.13326168433593863,0.03907166876457063,0.7093485879200163,0.7901234567901234,61.49032976554904,41.02573638492225,20.932372174126925,19.939301017398876,0.14285714285714285,0.14285714285714285,0.452991452991453,0.3547008547008547,0.19230769230769232,0.1111111111111111,0.2948717948717949,3.2941176470588234,2.5964285714285715,0.13214285714285715,0.007142857142857143,0.0035714285714285713,0.017857142857142856,0.29642857142857143,0.6607142857142857,0.39285714285714285,0.14642857142857144,0.3607142857142857,0.3964285714285714,0.24285714285714283,-0.2,-1.0,1.0,0.0,2018.0,0.4928571428571429,0.5071428571428571,7571,787,DIRECT_PLAY,1.9574014221073044,train
0.5989010989010989,14,109,491,1.7692307692307694,1.1978021978021978,0.31410122918585615,0.2639041514041514,0.08238378684807256,0.45074510901106457,0.13247255616154546,0.03321076890571332,0.7784854034854033,0.8256880733944955,60.6049419030818,36.57193259984849,17.937743875176082,17.98607389240708,-0.14285714285714285,0.14285714285714285,0.4093686354378819,0.3319755600814664,0.25865580448065173,0.29327902240325865,0.2505091649694501,6.848101265822785,2.8059149722735675,0.17375231053604437,0.005545286506469501,0.0,0.012939001848428836,0.1922365988909427,0.7855822550831792,0.27171903881700554,0.08133086876155268,0.47689463955637706,0.28650646950092423,0.23659889094269865,-0.4269870609981516,-1.0,1.0,0.0,2018.0,0.4565619223659889,0.5434380776340111,7572,778,POSSESSION_RECYCLING,1.997129470648085,train
